Listings id,Last year reviews,Host since,Host is superhost,Host number of listings,Neighbourhood,Beds number,Bedrooms number,Property type,Maximum allowed guests,Price,Total reviews,Rating score,Accuracy score,Cleanliness score,Checkin score,Communication score,Location score,Value for money score,Reviews per month,City,Season,Bathrooms number,Bathrooms type,Coordinates,Date of scraping
11916429,17,2016-03-19,Host,4.0,V Prenestino/Centocelle,2.0,1.0,Entire home,3,79.0,268,4.79,4.91,4.75,4.95,4.89,4.67,4.81,2.78,Roma,Early Spring,1,private,"41.8892, 12.52542",2024-03-15
978689928590062758,8,2014-12-23,Host,1.0,XII Monte Verde,1.0,1.0,Private room,2,60.0,8,5.0,4.88,5.0,5.0,5.0,4.63,4.75,1.28,Roma,Early Spring,1,private,"41.87587792138963, 12.421925948213842",2024-03-15
50259685,8,2021-06-08,Host,38.0,I Centro Storico,4.0,3.0,Entire home,7,287.0,49,4.84,4.78,4.76,4.78,4.86,4.86,4.78,1.52,Roma,Early Spring,2,private,"41.91595, 12.45747",2024-03-15
908559354666183391,7,2012-12-17,Superhost,3.0,I Centro Storico,2.0,1.0,Private room,2,159.0,7,5.0,5.0,5.0,4.86,4.86,5.0,4.86,0.83,Roma,Early Spring,1,shared,"41.878205, 12.478328",2024-03-15
18322061,0,2017-04-18,Host,6.0,I Centro Storico,2.0,1.0,Hotel room,2,159.0,2,5.0,5.0,5.0,5.0,4.5,5.0,5.0,0.02,Roma,Early Spring,1,private,"41.90471, 12.47309",2024-03-15
53567688,63,2016-12-06,Superhost,11.0,I Centro Storico,1.0,1.0,Entire home,2,167.0,135,4.98,4.98,4.97,4.99,5.0,4.99,4.93,4.96,Roma,Early Spring,1,private,"41.896931, 12.476669",2024-03-15
29473760,40,2018-09-13,Superhost,3.0,I Centro Storico,2.0,1.0,Entire home,3,107.0,172,4.92,4.96,4.95,4.94,4.92,4.99,4.85,2.71,Roma,Early Spring,1,private,"41.8939, 12.47268",2024-03-15
752094545131165247,4,2019-04-18,Host,46.0,VIII Appia Antica,2.0,1.0,Entire home,4,93.0,4,5.0,5.0,5.0,5.0,5.0,4.75,4.5,0.35,Roma,Early Spring,1,private,"41.8499239, 12.4764691",2024-03-15
13268790,54,2014-03-20,Host,112.0,I Centro Storico,1.0,1.0,Entire home,2,118.0,383,4.79,4.81,4.93,4.88,4.92,4.96,4.76,4.04,Roma,Early Spring,1,private,"41.89631, 12.47165",2024-03-15
1065704213364316667,2,2018-10-12,Host,46.0,XV Cassia/Flaminia,2.0,1.0,Entire home,4,117.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.46,Roma,Early Spring,1,private,"41.9436070859015, 12.47436830087075",2024-03-15
1001274928704907097,14,2021-04-05,Host,1.0,I Centro Storico,1.0,1.0,Entire home,4,93.0,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.8,Roma,Early Spring,1,private,"41.9070511, 12.4453788",2024-03-15
6770834,17,2013-09-09,Host,3.0,I Centro Storico,4.0,2.0,Entire home,4,350.0,53,4.85,4.91,4.96,4.91,4.87,4.98,4.74,0.5,Roma,Early Spring,2,private,"41.89867, 12.46853",2024-03-15
20225017,1,2017-08-03,Host,2.0,X Ostia/Acilia,1.0,2.0,Private room,1,50.0,11,4.91,4.8,4.73,5.0,5.0,4.9,4.8,0.14,Roma,Early Spring,1,private,"41.79088, 12.3558",2024-03-15
998551848857662693,3,2017-03-13,Superhost,40.0,I Centro Storico,1.0,1.0,Entire home,2,170.0,3,5.0,5.0,4.67,4.67,5.0,4.67,4.67,0.58,Roma,Early Spring,1,private,"41.90539665000205, 12.459251173828385",2024-03-15
789501742701279418,37,2014-03-10,Superhost,4.0,XIII Aurelia,8.0,3.0,Entire home,10,316.0,45,4.71,4.82,4.73,4.76,4.91,4.56,4.76,3.11,Roma,Early Spring,3,private,"41.90225, 12.428475",2024-03-15
34803055,37,2014-11-09,Host,472.0,I Centro Storico,3.0,2.0,Entire home,6,426.0,143,4.8,4.75,4.76,4.91,4.92,4.99,4.66,2.46,Roma,Early Spring,2,private,"41.89618, 12.47866",2024-03-15
884879273744337625,14,2020-07-17,Superhost,2.0,XII Monte Verde,1.0,1.0,Entire home,2,100.0,14,5.0,5.0,4.93,5.0,4.93,4.79,4.71,1.63,Roma,Early Spring,1,private,"41.87863652850557, 12.46397727059402",2024-03-15
52978266,29,2021-10-25,Host,1.0,I Centro Storico,5.0,3.0,Entire home,8,243.0,79,4.67,4.64,4.55,4.77,4.85,4.95,4.62,2.72,Roma,Early Spring,2,private,"41.907612, 12.467728",2024-03-15
24322870,0,2014-11-04,Host,2.0,IV Tiburtina,2.0,3.0,Entire home,8,83.0,86,4.66,4.74,4.51,4.85,4.86,4.34,4.7,1.2,Roma,Early Spring,2,private,"41.92562, 12.53095",2024-03-15
25157516,12,2018-05-04,Host,7.0,I Centro Storico,2.0,2.0,Entire home,6,343.0,79,4.59,4.76,4.62,4.47,4.74,4.97,4.71,1.12,Roma,Early Spring,2,private,"41.89537, 12.47728",2024-03-15
973013384553094063,13,2015-06-08,Host,1.0,I Centro Storico,2.0,1.0,Entire home,2,111.0,13,4.92,4.92,4.85,5.0,5.0,4.92,4.77,2.19,Roma,Early Spring,1,private,"41.89629, 12.49028",2024-03-15
867040098335166589,23,2016-05-26,Host,1.0,V Prenestino/Centocelle,2.0,2.0,Entire home,4,79.0,23,4.43,4.61,4.78,4.7,4.87,3.7,4.3,2.13,Roma,Early Spring,2,private,"41.8788559, 12.572173",2024-03-15
5608465,0,2015-02-27,Host,1.0,I Centro Storico,4.0,1.0,Entire home,4,241.0,16,4.69,4.94,4.94,5.0,4.94,5.0,4.69,0.15,Roma,Early Spring,1,private,"41.90156, 12.47025",2024-03-15
837521821483768977,25,2021-05-24,Superhost,2.0,IV Tiburtina,2.0,2.0,Entire home,4,90.0,25,4.88,4.84,4.88,4.92,5.0,4.64,4.88,2.99,Roma,Early Spring,1,private,"41.92595556524324, 12.571991042466752",2024-03-15
44303427,19,2014-10-17,Superhost,4.0,IV Tiburtina,1.0,1.0,Entire home,2,65.0,54,4.8,4.81,4.93,4.91,4.83,4.26,4.59,1.38,Roma,Early Spring,1,private,"41.93026, 12.56771",2024-03-15
16240263,0,2016-12-02,Host,9.0,I Centro Storico,2.0,1.0,Private room,3,253.0,5,5.0,5.0,5.0,4.8,5.0,4.8,4.8,0.1,Roma,Early Spring,1,private,"41.91095, 12.46077",2024-03-15
687606548575521925,56,2020-04-11,Host,4.0,II Parioli/Nomentano,1.0,1.0,Entire home,2,61.0,80,4.68,4.76,4.81,4.85,4.81,4.47,4.62,4.12,Roma,Early Spring,1,private,"41.925282, 12.479261",2024-03-15
1091205290970996865,2,2013-06-17,Host,1.0,VII San Giovanni/Cinecittà,2.0,1.0,Entire home,4,100.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Roma,Early Spring,1,private,"41.87726079999999, 12.531586",2024-03-15
668552680938938373,44,2013-09-10,Host,38.0,I Centro Storico,1.0,1.0,Entire home,2,184.0,76,4.72,4.78,4.64,4.68,4.83,4.96,4.62,3.7,Roma,Early Spring,1,private,"41.9005692, 12.4849001",2024-03-15
1686289,20,2013-09-18,Host,1.0,I Centro Storico,1.0,1.0,Entire home,2,180.0,130,4.88,4.88,4.78,4.79,4.88,4.89,4.77,1.06,Roma,Early Spring,1,private,"41.89387, 12.46526",2024-03-15
33415866,41,2019-01-21,Host,23.0,I Centro Storico,4.0,2.0,Entire home,6,177.0,203,4.77,4.83,4.72,4.85,4.91,4.98,4.74,3.38,Roma,Early Spring,2,private,"41.8999, 12.46511",2024-03-15
878195513154458289,13,2018-11-12,Host,1.0,I Centro Storico,0.0,2.0,Entire home,4,71.0,13,4.92,4.92,5.0,5.0,5.0,4.85,4.92,6.96,Roma,Early Spring,1,private,"41.89408, 12.5028",2024-03-15
1042061129270032489,7,2015-05-03,Host,1.0,I Centro Storico,2.0,1.0,Entire home,4,123.0,7,4.86,5.0,4.86,5.0,5.0,5.0,4.71,2.66,Roma,Early Spring,1,private,"41.89664988449979, 12.494411878287792",2024-03-15
8098827,28,2015-08-26,Superhost,1.0,XIII Aurelia,4.0,2.0,Entire home,6,140.0,123,4.85,4.93,4.85,4.91,4.94,4.54,4.8,1.3,Roma,Early Spring,2,private,"41.89524, 12.44008",2024-03-15
25852156,10,2018-05-10,Superhost,2.0,VII San Giovanni/Cinecittà,3.0,2.0,Entire home,6,121.0,66,4.85,4.98,4.83,4.91,4.94,4.74,4.83,1.05,Roma,Early Spring,2,private,"41.88591, 12.52062",2024-03-15
1067390736738951365,1,2017-05-12,Host,16.0,I Centro Storico,1.0,1.0,Private room,3,75.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Roma,Early Spring,1,private,"41.88753, 12.51442",2024-03-15
973116672976730965,6,2022-01-13,Host,5.0,I Centro Storico,2.0,1.0,Entire home,4,174.0,6,4.83,4.83,5.0,4.83,5.0,5.0,4.67,1.07,Roma,Early Spring,1,private,"41.89681, 12.47345",2024-03-15
19833460,0,2017-07-12,Host,4.0,I Centro Storico,3.0,2.0,Entire home,4,250.0,2,4.0,4.5,5.0,4.5,4.5,5.0,4.5,0.03,Roma,Early Spring,1,private,"41.90772, 12.45293",2024-03-15
778617079984418374,11,2014-12-02,Host,5.0,I Centro Storico,2.0,1.0,Entire home,4,159.0,11,4.27,4.36,4.36,4.55,4.82,4.64,4.09,0.91,Roma,Early Spring,1,private,"41.91123710000001, 12.4488705",2024-03-15
690275903973526016,8,2012-05-18,Host,56.0,I Centro Storico,2.0,1.0,Entire home,4,194.0,18,4.61,4.53,4.47,4.76,4.41,4.88,4.41,0.92,Roma,Early Spring,1,private,"41.89934, 12.47944",2024-03-15
35893725,28,2016-09-21,Host,765.0,I Centro Storico,1.0,1.0,Entire home,2,84.0,71,4.31,4.58,4.24,4.63,4.58,4.82,4.27,1.25,Roma,Early Spring,1,private,"41.90376, 12.46179",2024-03-15
1005770145597592783,1,2015-12-10,Host,11.0,II Parioli/Nomentano,0.0,2.0,Private room,4,128.0,1,4.0,4.0,5.0,4.0,5.0,4.0,4.0,0.61,Roma,Early Spring,2,private,"41.89401, 12.51598",2024-03-15
981645911131702245,7,2015-01-05,Host,2.0,I Centro Storico,0.0,1.0,Entire home,4,140.0,7,5.0,5.0,4.57,5.0,5.0,5.0,5.0,1.68,Roma,Early Spring,1,private,"41.90006, 12.47261",2024-03-15
470112,37,2012-04-02,Superhost,2.0,V Prenestino/Centocelle,2.0,1.0,Private room,3,70.0,209,4.83,4.86,4.92,4.93,4.91,4.59,4.82,1.48,Roma,Early Spring,1,private,"41.887840270996094, 12.526263236999512",2024-03-15
2818087,0,2014-04-17,Host,1.0,I Centro Storico,1.0,1.0,Entire home,2,110.0,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.02,Roma,Early Spring,1,private,"41.89555, 12.47958",2024-03-15
43085814,23,2015-05-24,Superhost,2.0,I Centro Storico,4.0,3.0,Entire home,6,350.0,61,5.0,4.98,5.0,5.0,5.0,4.98,4.92,1.83,Roma,Early Spring,3,private,"41.90096, 12.4829",2024-03-15
1035297823885838174,2,2016-01-07,Host,1.0,V Prenestino/Centocelle,2.0,1.0,Entire home,2,95.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.72,Roma,Early Spring,1,private,"41.8904621, 12.5587672",2024-03-15
757853987984805074,31,2016-02-25,Superhost,1.0,I Centro Storico,1.0,1.0,Entire home,2,207.0,43,4.91,4.91,4.91,4.93,4.93,4.98,4.77,2.65,Roma,Early Spring,1,private,"41.8975445, 12.489913",2024-03-15
48476248,8,2017-05-01,Superhost,9.0,V Prenestino/Centocelle,4.0,1.0,Entire home,4,160.0,24,4.83,4.88,4.79,4.92,4.96,4.71,4.63,0.67,Roma,Early Spring,1,private,"41.88856, 12.52858",2024-03-15
23764051,42,2017-06-22,Superhost,1.0,I Centro Storico,1.0,0.0,Entire home,2,109.0,143,4.97,4.99,4.93,4.98,4.97,4.97,4.93,1.97,Roma,Early Spring,2,private,"41.89226, 12.466",2024-03-15
17470535,0,2012-03-16,Superhost,10.0,XII Monte Verde,4.0,2.0,Entire home,6,269.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01,Roma,Early Spring,2,private,"41.88050842285156, 12.466065406799316",2024-03-15
571704504422212684,6,2021-10-22,Host,2.0,I Centro Storico,2.0,2.0,Entire home,6,271.0,6,4.67,4.5,4.5,5.0,4.5,4.8,4.5,0.53,Roma,Early Spring,2,private,"41.8919677734375, 12.501946449279783",2024-03-15
774578436044201233,70,2022-11-28,Superhost,8.0,V Prenestino/Centocelle,2.0,1.0,Entire home,4,87.0,85,4.89,4.88,4.84,4.94,4.98,4.74,4.77,5.65,Roma,Early Spring,1,private,"41.88914, 12.52744",2024-03-15
675087573948747905,68,2019-04-18,Superhost,53.0,I Centro Storico,1.0,0.0,Entire home,2,176.0,117,4.86,4.94,4.87,4.93,4.92,4.96,4.84,5.89,Roma,Early Spring,1,private,"41.90727, 12.45827",2024-03-15
29093403,0,2012-08-29,Host,3.0,X Ostia/Acilia,2.0,1.0,Entire home,5,90.0,6,4.17,4.17,4.33,4.33,4.0,4.0,4.17,0.09,Roma,Early Spring,1,private,"41.78679, 12.37975",2024-03-15
13298740,4,2015-11-30,Host,1.0,VIII Appia Antica,4.0,1.0,Entire home,6,104.0,63,4.83,4.87,4.97,4.98,4.95,4.83,4.78,0.69,Roma,Early Spring,1,private,"41.87555, 12.47978",2024-03-15
24851490,0,2017-07-14,Host,5.0,VII San Giovanni/Cinecittà,2.0,1.0,Private room,1,100.0,4,4.75,5.0,4.5,5.0,5.0,4.0,4.75,0.06,Roma,Early Spring,1,private,"41.86305, 12.55835",2024-03-15
29300230,6,2018-10-15,Host,3.0,I Centro Storico,5.0,3.0,Entire home,6,231.0,62,4.42,4.39,4.18,4.66,4.65,4.89,4.29,0.95,Roma,Early Spring,1,private,"41.89158, 12.46796",2024-03-15
913023849556852120,58,2023-02-06,Superhost,2.0,I Centro Storico,1.0,0.0,Entire home,2,93.0,58,4.86,4.91,4.83,4.83,4.97,4.83,4.78,6.93,Roma,Early Spring,1,private,"41.879159360377365, 12.477815374732018",2024-03-15
1992391,25,2013-11-26,Superhost,2.0,VII San Giovanni/Cinecittà,1.0,1.0,Entire home,4,111.0,124,4.85,4.93,4.94,4.95,4.89,4.59,4.79,1.09,Roma,Early Spring,1,private,"41.89018249511719, 12.517887115478516",2024-03-15
1057692951109286274,2,2022-08-01,Host,6.0,VII San Giovanni/Cinecittà,1.0,1.0,Entire home,2,120.0,2,4.0,4.5,4.0,5.0,3.5,4.5,4.5,1.87,Roma,Early Spring,1,private,"41.88569304668589, 12.51177193141463",2024-03-15
688143044891476478,0,2013-06-02,Host,1.0,IX Eur,5.0,2.0,Entire home,7,90.0,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0.06,Roma,Early Spring,2,private,"41.81269580000001, 12.4709979",2024-03-15
49226955,58,2017-04-05,Superhost,3.0,I Centro Storico,4.0,3.0,Entire home,6,221.0,70,4.89,4.87,4.87,4.99,4.96,4.94,4.81,4.1,Roma,Early Spring,1,private,"41.90946, 12.46369",2024-03-15
1066035880155177426,3,2014-11-25,Superhost,8.0,I Centro Storico,1.0,1.0,Private room,2,60.0,3,4.67,4.67,4.67,4.67,4.67,5.0,4.67,1.84,Roma,Early Spring,1,private,"41.8930294, 12.5079569",2024-03-15
8086104,1,2014-02-22,Host,4.0,VII San Giovanni/Cinecittà,2.0,1.0,Private room,2,100.0,84,4.48,4.62,4.36,4.69,4.71,4.5,4.45,0.81,Roma,Early Spring,1,private,"41.89186, 12.51591",2024-03-15
3440803,44,2014-06-27,Superhost,1.0,V Prenestino/Centocelle,0.0,1.0,Entire home,2,75.0,285,4.78,4.86,4.86,4.9,4.96,4.38,4.74,2.44,Roma,Early Spring,1,private,"41.88424, 12.53699",2024-03-15
770241236955826957,63,2022-11-28,Superhost,8.0,V Prenestino/Centocelle,1.0,1.0,Entire home,2,62.0,78,4.81,4.86,4.86,4.95,4.95,4.46,4.72,5.32,Roma,Early Spring,1,private,"41.88781, 12.52617",2024-03-15
893522792384418852,23,2023-05-17,Superhost,1.0,I Centro Storico,1.0,1.0,Entire home,2,131.0,23,4.79,4.78,4.91,4.87,4.91,5.0,4.74,2.33,Roma,Early Spring,1,private,"41.902061087834674, 12.48355719972229",2024-03-15
23683896,3,2014-04-03,Host,3.0,V Prenestino/Centocelle,3.0,1.0,Entire home,6,200.0,51,4.63,4.67,4.78,4.72,4.78,4.68,4.6,0.7,Roma,Early Spring,1,private,"41.89067, 12.52537",2024-03-15
1028953736775394469,5,2016-09-21,Host,765.0,I Centro Storico,3.0,3.0,Entire home,5,234.0,5,5.0,5.0,5.0,4.8,5.0,5.0,4.8,1.9,Roma,Early Spring,3,private,"41.906649394140125, 12.459726987982227",2024-03-15
1041418694751832305,10,2014-05-14,Host,1.0,V Prenestino/Centocelle,3.0,1.0,Entire home,5,70.0,10,5.0,5.0,5.0,4.9,5.0,4.9,5.0,3.66,Roma,Early Spring,1,private,"41.887128819839305, 12.563108983961504",2024-03-15
1014331924102203856,3,2023-10-31,Host,2.0,VIII Appia Antica,4.0,2.0,Entire home,6,64.0,3,5.0,5.0,5.0,4.67,5.0,5.0,4.67,1.1,Roma,Early Spring,1,private,"41.8550203, 12.4948453",2024-03-15
1044292245255891532,1,2017-10-18,Host,1.0,V Prenestino/Centocelle,3.0,2.0,Entire home,4,80.0,1,2.0,3.0,2.0,5.0,4.0,4.0,2.0,0.48,Roma,Early Spring,1,private,"41.8903156, 12.5307413",2024-03-15
54205186,23,2015-11-12,Superhost,4.0,I Centro Storico,1.0,1.0,Private room,2,104.0,32,4.81,4.84,4.75,4.94,4.91,4.97,4.78,1.24,Roma,Early Spring,1,private,"41.903629, 12.475172",2024-03-15
889242358216340379,46,2015-05-03,Host,3.0,V Prenestino/Centocelle,3.0,1.0,Entire home,3,111.0,46,5.0,4.98,4.98,4.93,4.98,4.43,4.87,4.45,Roma,Early Spring,1,private,"41.8903883, 12.542129",2024-03-15
1834527,50,2013-10-23,Superhost,1.0,I Centro Storico,2.0,1.0,Entire home,4,110.0,209,4.74,4.89,4.53,4.97,4.97,4.93,4.75,1.76,Roma,Early Spring,1,private,"41.88913, 12.47356",2024-03-15
934728359580212866,19,2016-02-15,Superhost,10.0,VII San Giovanni/Cinecittà,2.0,1.0,Entire home,4,127.0,19,4.84,4.84,4.95,4.84,4.95,4.58,4.58,2.53,Roma,Early Spring,1,private,"41.8761738, 12.5069717",2024-03-15
10074684,18,2015-12-18,Superhost,3.0,I Centro Storico,1.0,1.0,Hotel room,2,68.0,177,4.8,4.87,4.87,4.79,4.77,4.71,4.76,1.77,Roma,Early Spring,1,private,"41.89125, 12.50884",2024-03-15
5966857,29,2022-11-08,Host,28.0,I Centro Storico,1.0,1.0,Entire home,4,130.0,82,4.79,4.8,4.7,4.94,4.94,4.91,4.72,0.77,Roma,Early Spring,1,private,"41.89539, 12.49789",2024-03-15
21907721,11,2013-02-26,Host,125.0,I Centro Storico,4.0,3.0,Entire home,6,332.0,84,4.33,4.51,4.55,4.64,4.52,4.71,4.38,1.1,Roma,Early Spring,3,private,"41.89547, 12.49907",2024-03-15
991277844404904765,3,2016-03-22,Host,19.0,XIV Monte Mario,2.0,1.0,Private room,3,69.0,3,3.0,3.67,4.0,3.0,3.33,3.33,3.0,0.62,Roma,Early Spring,2,shared,"41.92149907317237, 12.437860825680929",2024-03-15
708638976684792688,12,2014-06-25,Host,2.0,I Centro Storico,2.0,1.0,Private room,2,159.0,15,4.93,4.87,5.0,4.93,4.93,5.0,4.8,1.0,Roma,Early Spring,1,shared,"41.88007, 12.47407",2024-03-15
4377591,0,2014-03-15,Host,5.0,XI Arvalia/Portuense,2.0,1.0,Private room,2,93.0,18,4.39,4.44,4.56,4.83,4.72,3.94,4.5,0.16,Roma,Early Spring,2,private,"41.81858, 12.35251",2024-03-15
1073949498604083673,6,2021-01-02,Superhost,7.0,I Centro Storico,1.0,1.0,Entire home,2,88.0,6,4.83,5.0,4.67,5.0,5.0,5.0,5.0,4.5,Roma,Early Spring,1,private,"41.8793, 12.47175",2024-03-15
871579877234477734,29,2016-09-21,Host,765.0,II Parioli/Nomentano,1.0,0.0,Entire home,2,104.0,29,4.45,4.64,4.39,4.64,4.5,4.64,4.18,2.65,Roma,Early Spring,1,private,"41.90991929905807, 12.490593834992136",2024-03-15
32299719,28,2019-02-11,Superhost,1.0,XII Monte Verde,2.0,0.0,Entire home,4,98.0,96,4.88,4.89,4.88,4.91,4.88,4.64,4.65,1.57,Roma,Early Spring,1,private,"41.87771, 12.46735",2024-03-15
21621020,0,2015-08-28,Host,112.0,I Centro Storico,4.0,3.0,Entire home,5,987.0,6,4.5,4.0,4.33,4.83,4.17,5.0,4.17,0.09,Roma,Early Spring,3,private,"41.899473, 12.4684373",2024-03-15
967277515167159767,3,2023-02-09,Host,3.0,I Centro Storico,3.0,3.0,Entire home,6,310.0,3,4.33,4.67,4.67,5.0,5.0,5.0,4.67,0.52,Roma,Early Spring,3,private,"41.89618, 12.4731487",2024-03-15
48766616,10,2021-03-20,Host,4.0,I Centro Storico,1.0,1.0,Private room,2,125.0,20,4.65,4.65,4.6,4.8,4.8,4.9,4.8,0.61,Roma,Early Spring,1,private,"41.90475, 12.47306",2024-03-15
896279792036148029,34,2018-08-28,Superhost,3.0,VII San Giovanni/Cinecittà,1.0,1.0,Entire home,2,93.0,34,4.94,5.0,4.97,4.97,5.0,4.85,4.79,3.37,Roma,Early Spring,1,private,"41.87664431237776, 12.525948719104427",2024-03-15
952092413275877886,7,2023-06-26,Superhost,2.0,VII San Giovanni/Cinecittà,3.0,2.0,Entire home,4,91.0,7,5.0,4.86,4.86,5.0,5.0,5.0,4.71,0.94,Roma,Early Spring,1,private,"41.83000089472825, 12.57969228356368",2024-03-15
932642280866798584,14,2023-07-10,Superhost,1.0,VII San Giovanni/Cinecittà,2.0,1.0,Entire home,4,80.0,14,4.86,4.86,4.79,5.0,5.0,4.71,4.77,1.73,Roma,Early Spring,1,private,"41.8778776, 12.5081009",2024-03-15
40368491,20,2019-11-20,Superhost,7.0,I Centro Storico,3.0,1.0,Shared room,1,67.0,60,4.83,4.92,4.92,4.9,4.88,4.88,4.8,1.19,Roma,Early Spring,1,shared,"41.90319, 12.50459",2024-03-15
9773591,9,2012-12-11,Superhost,3.0,I Centro Storico,1.0,1.0,Private room,1,82.0,49,4.65,4.67,4.78,4.67,4.61,4.92,4.59,0.69,Roma,Early Spring,1,private,"41.90901947021485, 12.459635734558104",2024-03-15
17276402,19,2013-11-11,Superhost,2.0,I Centro Storico,3.0,1.0,Entire home,4,95.0,163,4.9,4.91,4.86,4.98,4.98,4.96,4.85,2.24,Roma,Early Spring,1,private,"41.89662, 12.49398",2024-03-15
18286556,70,2017-04-18,Superhost,5.0,I Centro Storico,2.0,2.0,Entire home,5,100.0,338,4.8,4.84,4.83,4.95,4.91,4.82,4.78,4.04,Roma,Early Spring,1,private,"41.89341, 12.50192",2024-03-15
607548121132029550,22,2017-03-13,Superhost,40.0,XII Monte Verde,2.0,1.0,Entire home,4,123.0,44,4.82,4.8,4.91,4.89,4.93,4.64,4.73,1.92,Roma,Early Spring,1,private,"41.8765, 12.46626",2024-03-15
850000340332276321,21,2014-07-22,Host,1.0,XV Cassia/Flaminia,2.0,1.0,Entire home,4,130.0,21,4.71,4.86,4.62,4.9,4.76,4.76,4.52,1.92,Roma,Early Spring,1,private,"41.9461869, 12.4765887",2024-03-15
1084090313658226407,1,2016-08-02,Host,1.0,VII San Giovanni/Cinecittà,4.0,2.0,Entire home,7,163.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Roma,Early Spring,1,private,"41.8781034, 12.5080761",2024-03-15
18881338,8,2014-08-21,Superhost,5.0,II Parioli/Nomentano,2.0,1.0,Hotel room,3,160.0,12,4.67,4.92,4.42,4.58,4.92,4.67,4.83,0.16,Roma,Early Spring,1,private,"41.91008, 12.50281",2024-03-15
39722845,27,2015-03-03,Host,19.0,I Centro Storico,2.0,1.0,Entire home,4,239.0,65,4.78,4.83,4.71,4.97,4.8,4.98,4.77,1.26,Roma,Early Spring,1,private,"41.90159, 12.47206",2024-03-15
1046052448992463746,4,2023-11-03,Host,4.0,VII San Giovanni/Cinecittà,0.0,2.0,Entire home,5,105.0,4,4.25,4.0,5.0,4.5,4.0,4.75,4.25,1.45,Roma,Early Spring,1,private,"41.8821015, 12.5013711",2024-03-15
899179055705644066,16,2015-01-28,Host,10.0,I Centro Storico,2.0,1.0,Private room,2,159.0,16,4.44,4.31,4.38,4.75,4.81,4.69,4.25,1.6,Roma,Early Spring,2,private,"41.890697379450536, 12.506810066678767",2024-03-15
12883764,10,2016-05-05,Superhost,2.0,I Centro Storico,2.0,2.0,Entire home,4,387.0,37,4.86,4.95,4.95,4.97,4.97,4.97,4.92,1.61,Roma,Early Spring,2,private,"41.903534, 12.485583",2024-03-15
2435037,18,2012-05-18,Host,56.0,I Centro Storico,2.0,1.0,Entire home,4,263.0,165,4.48,4.47,4.38,4.67,4.72,4.96,4.46,1.37,Roma,Early Spring,1,private,"41.8996, 12.47817",2024-03-15
31333457,19,2013-11-10,Host,14.0,XIII Aurelia,8.0,3.0,Entire home,11,201.0,79,4.34,4.51,4.54,4.68,4.7,4.78,4.41,1.27,Roma,Early Spring,3,private,"41.8992, 12.45417",2024-03-15
21201434,49,2017-10-03,Host,2.0,I Centro Storico,2.0,2.0,Entire home,2,51.0,199,4.43,4.65,4.58,4.81,4.81,4.7,4.48,2.54,Roma,Early Spring,1,private,"41.90355, 12.5033",2024-03-15
38966478,38,2010-09-27,Superhost,7.0,I Centro Storico,4.0,3.0,Entire home,6,276.0,139,4.87,4.86,4.82,4.93,4.92,4.94,4.81,2.61,Roma,Early Spring,1,private,"41.89491, 12.47631",2024-03-15
46652208,0,2018-09-10,Host,3.0,I Centro Storico,1.0,1.0,Private room,2,162.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,Roma,Early Spring,1,private,"41.90743, 12.45675",2024-03-15
54217610,54,2019-06-13,Superhost,1.0,I Centro Storico,0.0,2.0,Entire home,4,341.0,54,4.94,4.96,4.93,4.96,4.98,4.94,4.93,4.98,Roma,Early Spring,2,private,"41.90339735607432, 12.494631235698312",2024-03-15
24667900,64,2016-01-13,Superhost,10.0,I Centro Storico,2.0,1.0,Entire home,4,225.0,385,4.93,4.93,4.95,4.93,4.97,4.97,4.79,5.36,Roma,Early Spring,1,private,"41.89698, 12.47245",2024-03-15
45913508,1,2015-05-22,Host,9.0,V Prenestino/Centocelle,1.0,1.0,Entire home,1,50.0,9,4.33,4.44,4.33,4.78,4.78,4.0,4.22,0.23,Roma,Early Spring,1,private,"41.87594, 12.54341",2024-03-15
9025074,39,2015-10-21,Superhost,1.0,VII San Giovanni/Cinecittà,4.0,2.0,Entire home,5,231.0,419,4.96,4.96,4.98,5.0,4.99,4.85,4.9,4.14,Roma,Early Spring,2,private,"41.88068, 12.51191",2024-03-15
49742975,0,2021-05-12,Host,3.0,I Centro Storico,2.0,1.0,Entire home,4,277.0,10,4.5,4.7,4.7,4.7,4.6,5.0,4.9,0.29,Roma,Early Spring,1,private,"41.90173, 12.47452",2024-03-15
17017904,3,2017-01-31,Host,2.0,X Ostia/Acilia,2.0,3.0,Entire home,7,90.0,26,4.85,4.85,4.88,4.81,4.92,4.77,4.73,0.31,Roma,Early Spring,2,private,"41.73581, 12.27961",2024-03-15
